Venta_ID;Tipo de Producto;Categoria;Precio;Cantidad;Edad del Cliente;Género;Descuento;Método de Pago;Región;Fecha de Venta
2751;Tablet;Electronics;12923;10;32;Male;8;Credit Card;North America;27/3/24
2752;Smartphone;Electronics;134709;3;56;Female;9;Credit Card;South America;5/8/24
2753;Smartphone;Electronics;104923;3;28;Female;8;Debit Card;South America;18/11/23
2754;Headphones;Accessories;117767;2;29;Female;27;PayPal;South America;28/12/23
2755;Tablet;Electronics;98971;4;45;Male;5;Debit Card;Europe;7/6/24
2756;Headphones;Accessories;37967;10;57;Male;24;Bank Transfer;South America;14/1/23
2757;Tablet;Electronics;86434;1;64;Female;7;Bank Transfer;Africa;16/6/23
2758;Laptop;Electronics;14229;9;54;Male;17;PayPal;South America;11/6/23
2759;Laptop;Electronics;117564;3;55;Male;1;Credit Card;South America;9/9/24
2760;Laptop;Electronics;1017;6;59;Female;11;Credit Card;North America;3/3/24
2761;Headphones;Accessories;34715;5;58;Male;17;PayPal;Africa;7/11/23
2762;Smartwatch;Electronics;101968;9;64;Male;21;Debit Card;Europe;6/2/23
2763;Laptop;Electronics;97492;10;39;Male;23;PayPal;South America;13/6/23
2764;Headphones;Accessories;129154;9;58;Male;8;PayPal;North America;19/5/24
2765;Smartwatch;Electronics;137935;10;22;Female;28;Credit Card;Europe;13/7/24
2766;Tablet;Electronics;118855;6;60;Male;4;PayPal;South America;15/2/24
2767;Tablet;Electronics;86846;10;20;Female;3;PayPal;Africa;22/12/23
2768;Laptop;Electronics;62974;5;26;Male;24;Bank Transfer;Africa;25/7/23
2769;Headphones;Accessories;72571;10;59;Male;24;PayPal;Africa;1/12/23
2770;Laptop;Electronics;55067;8;46;Male;11;PayPal;Asia;23/3/24
2771;Smartwatch;Electronics;130455;4;27;Male;3;Bank Transfer;Europe;14/1/24
2772;Smartphone;Electronics;114008;6;58;Male;22;Debit Card;South America;11/9/23
2773;Smartwatch;Electronics;137605;1;50;Male;28;Debit Card;Europe;14/11/23
2774;Headphones;Accessories;35852;2;38;Female;9;Debit Card;South America;21/11/24
2775;Tablet;Electronics;144364;1;39;Male;16;Bank Transfer;South America;6/9/23
2776;Headphones;Accessories;110479;7;31;Female;6;Credit Card;South America;25/5/24
2777;Smartphone;Electronics;7658;7;40;Male;28;Debit Card;Europe;14/11/24
2778;Headphones;Accessories;61326;1;35;Male;1;Credit Card;North America;12/10/24
2779;Tablet;Electronics;115777;2;48;Male;2;Debit Card;Europe;7/2/23
2780;Headphones;Accessories;116012;8;58;Male;26;Debit Card;North America;1/11/23
2781;Smartphone;Electronics;5577;9;39;Male;22;Credit Card;North America;22/1/24
2782;Headphones;Accessories;59411;1;62;Female;12;Credit Card;Europe;19/4/24
2783;Smartphone;Electronics;8766;6;40;Male;17;PayPal;Africa;17/8/24
2784;Laptop;Electronics;2876;5;37;Male;15;Debit Card;South America;19/8/23
2785;Headphones;Accessories;110819;8;57;Female;12;PayPal;Asia;5/6/24
2786;Smartphone;Electronics;82394;1;37;Female;23;Credit Card;South America;19/1/24
2787;Laptop;Electronics;95016;2;63;Male;1;Credit Card;South America;26/1/23
2788;Smartwatch;Electronics;37586;7;36;Male;8;PayPal;Africa;2/8/23
2789;Smartwatch;Electronics;22544;8;56;Female;9;Credit Card;North America;20/9/24
2790;Smartwatch;Electronics;93326;3;40;Female;18;Bank Transfer;South America;7/10/24
2791;Smartwatch;Electronics;110084;9;31;Female;19;PayPal;South America;14/3/23
2792;Smartwatch;Electronics;90646;3;64;Male;17;Bank Transfer;North America;10/7/23
2793;Smartphone;Electronics;132366;10;20;Female;13;Bank Transfer;Asia;14/10/24
2794;Smartwatch;Electronics;49203;7;54;Female;17;Bank Transfer;North America;4/3/23
2795;Smartwatch;Electronics;71979;6;39;Female;26;Debit Card;North America;19/10/24
2796;Smartwatch;Electronics;116905;2;60;Female;2;PayPal;North America;28/7/23
2797;Smartwatch;Electronics;26352;10;42;Male;13;Credit Card;Europe;16/5/24
2798;Smartphone;Electronics;135992;2;25;Male;14;Credit Card;South America;27/4/24
2799;Headphones;Accessories;139225;4;28;Male;19;PayPal;North America;9/10/24
2800;Smartphone;Electronics;82404;10;57;Female;14;Credit Card;Africa;20/10/24
2801;Smartphone;Electronics;72298;8;25;Female;28;Credit Card;South America;5/4/24
2802;Tablet;Electronics;134631;6;65;Female;4;Bank Transfer;Asia;6/3/23
2803;Smartwatch;Electronics;130101;1;51;Female;18;Debit Card;Africa;30/1/25
2804;Tablet;Electronics;123699;6;36;Male;21;Debit Card;Asia;2/4/24
2805;Laptop;Electronics;16214;4;50;Female;1;Bank Transfer;Europe;27/2/24
2806;Tablet;Electronics;70941;7;27;Male;8;Bank Transfer;South America;6/3/24
2807;Smartphone;Electronics;113069;8;30;Female;0;PayPal;Africa;10/9/24
2808;Laptop;Electronics;107676;6;24;Female;4;PayPal;Africa;28/7/23
2809;Smartphone;Electronics;12493;8;44;Male;17;PayPal;North America;7/6/24
2810;Headphones;Accessories;46069;10;23;Female;14;PayPal;Europe;11/1/25
2811;Headphones;Accessories;54803;7;56;Female;2;Credit Card;South America;10/4/24
2812;Tablet;Electronics;39777;9;63;Female;26;Debit Card;Europe;23/1/25
2813;Laptop;Electronics;42982;5;29;Male;23;Debit Card;Africa;19/3/23
2814;Headphones;Accessories;6216;5;31;Male;27;PayPal;Europe;25/10/23
2815;Headphones;Accessories;129415;10;26;Female;24;Debit Card;Africa;14/3/24
2816;Tablet;Electronics;93564;9;62;Female;7;Bank Transfer;North America;1/8/24
2817;Tablet;Electronics;127824;5;19;Male;23;Bank Transfer;Africa;2/11/23
2818;Smartphone;Electronics;20913;5;64;Male;8;PayPal;South America;27/8/24
2819;Tablet;Electronics;85037;6;49;Male;14;PayPal;Asia;28/2/24
2820;Headphones;Accessories;6047;8;37;Male;14;Bank Transfer;Africa;21/9/24
2821;Headphones;Accessories;1898;6;18;Male;17;Debit Card;South America;20/12/23
2822;Headphones;Accessories;8366;9;28;Female;16;PayPal;North America;29/1/25
2823;Headphones;Accessories;14652;4;47;Female;22;Bank Transfer;Africa;1/10/23
2824;Headphones;Accessories;87865;5;59;Female;23;PayPal;South America;30/6/24
2825;Smartwatch;Electronics;124313;4;50;Female;13;Debit Card;Asia;8/8/23
2826;Smartwatch;Electronics;22404;10;39;Male;13;PayPal;South America;31/10/24
2827;Laptop;Electronics;106526;3;24;Male;6;PayPal;Europe;10/2/23
2828;Smartwatch;Electronics;3877;1;28;Female;12;Credit Card;Asia;26/8/24
2829;Smartwatch;Electronics;56014;9;21;Female;27;Debit Card;Europe;29/5/23
2830;Laptop;Electronics;11761;10;35;Female;5;PayPal;Asia;13/6/23
2831;Laptop;Electronics;20882;8;37;Male;27;Debit Card;North America;22/8/23
2832;Tablet;Electronics;123443;7;35;Female;17;Debit Card;North America;22/11/23
2833;Laptop;Electronics;30579;1;53;Male;9;PayPal;South America;1/1/23
2834;Smartphone;Electronics;89243;5;63;Female;1;Debit Card;Africa;29/7/23
2835;Tablet;Electronics;29443;3;22;Female;11;PayPal;North America;20/4/24
2836;Headphones;Accessories;63027;2;50;Female;24;Debit Card;Europe;22/2/23
2837;Tablet;Electronics;23522;5;35;Female;22;Bank Transfer;Europe;19/1/24
2838;Smartphone;Electronics;109644;6;65;Male;2;Bank Transfer;Asia;11/2/24
2839;Smartphone;Electronics;6228;8;32;Male;2;PayPal;Asia;8/7/24
2840;Laptop;Electronics;123628;10;63;Female;13;Bank Transfer;Asia;4/8/23
2841;Smartwatch;Electronics;116853;10;35;Female;1;Debit Card;Africa;14/4/24
2842;Smartwatch;Electronics;4907;7;41;Male;12;PayPal;Asia;16/9/24
2843;Smartwatch;Electronics;13056;8;39;Female;24;Credit Card;North America;25/9/24
2844;Tablet;Electronics;110327;6;47;Female;4;Debit Card;Europe;30/9/24
2845;Laptop;Electronics;1205;4;30;Female;19;Debit Card;South America;6/5/24
2846;Smartphone;Electronics;92632;9;51;Male;11;Credit Card;North America;17/9/23
2847;Headphones;Accessories;142694;7;62;Female;16;Debit Card;Africa;18/9/23
2848;Smartwatch;Electronics;7769;1;52;Male;17;PayPal;North America;5/1/24
2849;Smartwatch;Electronics;61995;3;58;Male;3;Credit Card;Africa;23/3/24
2850;Headphones;Accessories;59769;8;44;Male;8;Credit Card;South America;30/12/23
2851;Tablet;Electronics;6251;8;41;Female;3;Credit Card;South America;6/1/23
2852;Smartwatch;Electronics;52831;8;49;Male;9;Debit Card;South America;23/9/24
2853;Smartphone;Electronics;101964;6;58;Male;1;Debit Card;South America;15/11/23
2854;Laptop;Electronics;1589;2;58;Male;14;Bank Transfer;North America;12/2/23
2855;Smartphone;Electronics;129864;2;51;Female;16;Credit Card;South America;4/3/24
2856;Laptop;Electronics;35209;10;55;Male;3;PayPal;South America;13/4/23
2857;Smartphone;Electronics;80392;5;62;Female;5;Debit Card;Asia;4/11/23
2858;Smartwatch;Electronics;46202;9;43;Female;19;Bank Transfer;South America;29/12/24
2859;Headphones;Accessories;49143;4;39;Male;18;Credit Card;Asia;14/7/23
2860;Tablet;Electronics;21456;2;48;Male;13;Credit Card;Africa;30/9/24
2861;Tablet;Electronics;106653;2;20;Male;22;Credit Card;Europe;24/5/23
2862;Tablet;Electronics;96066;8;29;Male;2;Credit Card;Asia;4/7/23
2863;Laptop;Electronics;7362;4;30;Male;18;PayPal;Europe;23/9/23
2864;Smartphone;Electronics;34349;10;29;Female;26;Bank Transfer;Africa;20/7/23
2865;Smartwatch;Electronics;22568;5;42;Male;3;PayPal;South America;5/7/23
2866;Laptop;Electronics;62458;5;57;Male;18;PayPal;Africa;20/12/23
2867;Tablet;Electronics;65381;2;40;Female;3;PayPal;North America;22/7/23
2868;Tablet;Electronics;96961;8;46;Female;19;Credit Card;South America;15/4/24
2869;Headphones;Accessories;51963;6;55;Female;22;Credit Card;Asia;11/9/23
2870;Smartwatch;Electronics;74058;4;24;Female;1;Debit Card;Europe;13/3/23
2871;Smartphone;Electronics;120352;3;38;Male;14;Debit Card;Europe;19/2/23
2872;Laptop;Electronics;52665;9;62;Male;19;Bank Transfer;Europe;14/7/23
2873;Smartwatch;Electronics;20589;5;44;Male;5;PayPal;Europe;25/7/24
2874;Headphones;Accessories;102016;4;63;Female;19;Bank Transfer;Africa;20/2/23
2875;Headphones;Accessories;3059;8;65;Male;15;Bank Transfer;South America;26/4/23
2876;Smartwatch;Electronics;62426;10;18;Male;27;PayPal;Europe;8/3/24
2877;Headphones;Accessories;43981;3;19;Female;8;Bank Transfer;Asia;30/7/23
2878;Laptop;Electronics;104891;4;47;Female;4;Credit Card;North America;26/2/24
2879;Tablet;Electronics;141946;6;41;Male;4;PayPal;South America;17/8/23
2880;Smartphone;Electronics;39922;5;29;Female;21;Bank Transfer;Africa;16/2/24
2881;Smartwatch;Electronics;95741;10;60;Male;18;Credit Card;South America;20/12/23
2882;Laptop;Electronics;62342;8;29;Female;15;Bank Transfer;Europe;3/12/23
2883;Laptop;Electronics;22015;3;49;Female;21;Credit Card;Europe;3/10/23
2884;Smartwatch;Electronics;131578;9;48;Female;4;Debit Card;Europe;13/8/24
2885;Smartwatch;Electronics;142329;10;42;Female;22;Debit Card;Europe;24/10/24
2886;Smartwatch;Electronics;13004;1;30;Female;5;PayPal;Asia;22/9/23
2887;Headphones;Accessories;17906;2;44;Female;24;Credit Card;North America;20/1/24
2888;Smartwatch;Electronics;120665;6;59;Female;19;Debit Card;Asia;19/11/24
2889;Smartphone;Electronics;5632;5;34;Female;8;Bank Transfer;Europe;2/11/23
2890;Laptop;Electronics;97337;3;21;Female;2;PayPal;Africa;9/3/23
2891;Smartphone;Electronics;118597;10;53;Female;3;Bank Transfer;Asia;15/6/23
2892;Smartphone;Electronics;26852;8;52;Male;24;Bank Transfer;Asia;8/12/23
2893;Smartwatch;Electronics;100758;3;56;Male;25;Credit Card;Europe;7/1/24
2894;Tablet;Electronics;92038;10;61;Female;6;Bank Transfer;South America;6/6/23
2895;Tablet;Electronics;100149;7;54;Female;0;PayPal;South America;31/8/24
2896;Smartphone;Electronics;146577;2;56;Female;11;Credit Card;Europe;18/12/24
2897;Smartphone;Electronics;134577;8;65;Female;16;PayPal;South America;5/8/24
2898;Smartphone;Electronics;5946;1;46;Male;4;Bank Transfer;North America;6/11/24
2899;Tablet;Electronics;134157;1;64;Male;28;Bank Transfer;South America;10/11/23
2900;Laptop;Electronics;11102;8;25;Male;21;Credit Card;Europe;23/2/24
2901;Smartwatch;Electronics;147411;10;25;Male;22;PayPal;Asia;31/12/23
2902;Tablet;Electronics;144434;3;54;Male;14;Bank Transfer;Africa;16/6/23
2903;Tablet;Electronics;90907;9;45;Male;12;Credit Card;Africa;1/7/23
2904;Smartwatch;Electronics;143942;7;31;Female;6;PayPal;Africa;31/5/24
2905;Smartwatch;Electronics;22749;7;36;Male;7;PayPal;Africa;14/4/23
2906;Smartphone;Electronics;85585;4;37;Male;1;Bank Transfer;South America;11/10/24
2907;Tablet;Electronics;55732;8;51;Male;13;Credit Card;South America;23/12/23
2908;Smartphone;Electronics;101479;5;36;Male;23;Credit Card;North America;21/1/25
2909;Smartphone;Electronics;14435;2;50;Male;27;Credit Card;Europe;30/11/23
2910;Tablet;Electronics;142063;7;22;Female;11;Debit Card;Europe;9/2/23
2911;Smartwatch;Electronics;13636;4;37;Male;8;Debit Card;Asia;28/4/24
2912;Smartphone;Electronics;68137;6;30;Male;26;Bank Transfer;Africa;21/4/23
2913;Tablet;Electronics;123251;10;35;Male;7;Debit Card;Asia;1/4/23
2914;Smartwatch;Electronics;55043;4;46;Male;24;Credit Card;South America;9/4/23
2915;Smartphone;Electronics;21156;8;22;Male;23;Bank Transfer;Africa;12/11/23
2916;Smartphone;Electronics;67712;9;36;Female;5;PayPal;Africa;3/2/24
2917;Smartwatch;Electronics;72776;8;65;Male;18;PayPal;Asia;27/7/24
2918;Smartphone;Electronics;14951;4;24;Male;11;PayPal;South America;29/12/24
2919;Headphones;Accessories;43744;2;54;Male;16;Credit Card;Europe;28/9/24
2920;Laptop;Electronics;79303;3;45;Male;17;PayPal;South America;3/9/24
2921;Laptop;Electronics;111478;1;24;Female;24;Credit Card;North America;13/4/23
2922;Laptop;Electronics;130237;9;47;Female;6;Credit Card;North America;1/7/23
2923;Smartwatch;Electronics;84322;7;57;Male;3;Debit Card;North America;6/10/23
2924;Smartphone;Electronics;89441;10;33;Female;25;Debit Card;North America;9/11/23
2925;Laptop;Electronics;83466;1;53;Male;4;Bank Transfer;Asia;19/5/23
2926;Tablet;Electronics;141126;10;33;Female;3;PayPal;Asia;28/5/24
2927;Headphones;Accessories;26219;3;41;Female;2;Credit Card;Asia;20/5/24
2928;Laptop;Electronics;144621;3;40;Female;23;PayPal;Africa;3/11/24
2929;Smartwatch;Electronics;10582;2;27;Male;8;Credit Card;Asia;1/1/23
2930;Headphones;Accessories;52495;4;53;Female;6;Bank Transfer;Europe;1/1/23
2931;Tablet;Electronics;141182;8;45;Female;3;Debit Card;Asia;18/12/24
2932;Laptop;Electronics;127297;7;43;Female;0;Bank Transfer;Asia;7/10/23
2933;Smartwatch;Electronics;107239;3;37;Female;29;Debit Card;North America;6/10/23
2934;Smartwatch;Electronics;143649;10;63;Female;14;PayPal;Asia;1/1/23
2935;Smartwatch;Electronics;99231;7;59;Female;9;Bank Transfer;South America;6/8/23
2936;Headphones;Accessories;30928;9;39;Male;6;PayPal;Asia;26/7/24
2937;Laptop;Electronics;92362;9;22;Female;22;Credit Card;South America;10/5/24
2938;Headphones;Accessories;33638;2;47;Male;4;Bank Transfer;Africa;29/1/23
2939;Laptop;Electronics;107466;3;29;Male;8;Debit Card;South America;6/4/24
2940;Headphones;Accessories;67928;1;58;Female;23;PayPal;Africa;1/10/24
2941;Laptop;Electronics;6625;8;48;Male;4;Credit Card;South America;31/1/25
2942;Headphones;Accessories;35941;3;49;Male;19;PayPal;South America;27/8/23
2943;Smartphone;Electronics;57654;2;19;Female;3;Credit Card;Europe;18/2/24
2944;Smartphone;Electronics;11010;8;23;Male;25;Credit Card;North America;23/8/24
2945;Headphones;Accessories;122159;4;61;Male;4;PayPal;Asia;13/7/24
2946;Smartphone;Electronics;80199;7;45;Female;26;Bank Transfer;Africa;15/3/24
2947;Smartphone;Electronics;39536;9;63;Male;26;Bank Transfer;Asia;25/6/24
2948;Headphones;Accessories;9079;7;50;Female;2;Debit Card;North America;20/2/24
2949;Headphones;Accessories;6290;2;40;Male;21;Bank Transfer;Africa;6/3/24
2950;Smartphone;Electronics;125544;7;32;Female;7;Credit Card;Asia;14/9/23
2951;Tablet;Electronics;104738;3;26;Female;28;Credit Card;Asia;6/6/23
2952;Smartwatch;Electronics;45646;3;20;Female;2;Credit Card;Africa;23/4/24
2953;Smartwatch;Electronics;95778;9;65;Male;8;PayPal;Europe;30/6/24
2954;Smartphone;Electronics;22259;2;58;Female;29;Credit Card;South America;21/12/24
2955;Headphones;Accessories;84461;9;42;Female;9;Credit Card;Europe;19/5/24
2956;Tablet;Electronics;140899;5;57;Female;9;Debit Card;South America;25/3/23
2957;Headphones;Accessories;61415;8;65;Male;19;Bank Transfer;Africa;19/1/25
2958;Tablet;Electronics;20052;1;30;Male;5;Debit Card;Africa;15/2/24
2959;Laptop;Electronics;131865;2;33;Male;0;Debit Card;South America;29/9/23
2960;Laptop;Electronics;84845;5;31;Male;22;Debit Card;Africa;2/1/24
2961;Tablet;Electronics;29555;5;59;Male;9;PayPal;Europe;12/1/23
2962;Headphones;Accessories;71636;8;22;Female;27;Credit Card;Europe;14/2/24
2963;Headphones;Accessories;14388;8;55;Male;14;Debit Card;North America;20/7/23
2964;Smartwatch;Electronics;65085;3;36;Female;25;Credit Card;South America;21/4/24
2965;Tablet;Electronics;87916;4;31;Male;6;Debit Card;Asia;16/5/23
2966;Smartwatch;Electronics;14086;10;40;Female;5;Debit Card;South America;15/9/24
2967;Headphones;Accessories;99886;4;64;Male;6;Bank Transfer;Africa;11/6/24
2968;Headphones;Accessories;51178;4;63;Male;17;Debit Card;Europe;9/12/23
2969;Tablet;Electronics;144663;9;51;Female;19;PayPal;South America;23/9/24
2970;Tablet;Electronics;68685;2;52;Male;1;Credit Card;North America;31/1/23
2971;Tablet;Electronics;104221;7;36;Male;13;Debit Card;Asia;16/3/23
2972;Tablet;Electronics;32048;7;49;Male;26;PayPal;North America;25/8/24
2973;Laptop;Electronics;80697;1;20;Male;13;Bank Transfer;Asia;2/5/23
2974;Smartwatch;Electronics;43456;4;61;Female;8;Debit Card;Europe;9/5/23
2975;Headphones;Accessories;29064;9;28;Male;2;PayPal;Europe;23/10/24
2976;Smartwatch;Electronics;66195;6;27;Male;24;PayPal;Europe;2/4/24
2977;Smartphone;Electronics;9665;10;18;Female;2;Debit Card;Asia;1/9/23
2978;Smartwatch;Electronics;18564;9;26;Male;21;PayPal;Africa;26/7/24
2979;Laptop;Electronics;21972;10;65;Female;0;Debit Card;North America;9/11/23
2980;Smartwatch;Electronics;64059;2;27;Female;2;Debit Card;South America;11/12/23
2981;Headphones;Accessories;116603;10;60;Female;26;Credit Card;Europe;19/3/23
2982;Smartphone;Electronics;108658;9;48;Female;3;PayPal;Europe;18/6/24
2983;Tablet;Electronics;87109;1;37;Male;8;Bank Transfer;South America;12/7/23
2984;Laptop;Electronics;131672;10;19;Male;2;Credit Card;Africa;28/10/24
2985;Smartwatch;Electronics;2420;4;54;Male;26;Debit Card;Asia;4/7/24
2986;Tablet;Electronics;51849;7;57;Male;8;Bank Transfer;Africa;3/10/23
2987;Headphones;Accessories;51969;6;56;Male;9;Credit Card;South America;21/7/24
2988;Laptop;Electronics;115669;4;21;Female;23;PayPal;South America;6/11/23
2989;Smartwatch;Electronics;13936;8;40;Female;6;Debit Card;North America;11/9/23
2990;Laptop;Electronics;76523;8;52;Male;13;Credit Card;Asia;4/5/24
2991;Headphones;Accessories;17838;10;61;Female;2;PayPal;Asia;9/2/24
2992;Laptop;Electronics;13532;2;56;Female;7;PayPal;Africa;23/12/23
2993;Headphones;Accessories;14411;3;64;Male;25;Credit Card;South America;14/1/24
2994;Smartwatch;Electronics;84722;8;21;Male;6;Bank Transfer;Europe;17/5/23
2995;Smartwatch;Electronics;96749;2;65;Female;21;Debit Card;Europe;5/2/24
2996;Tablet;Electronics;97655;3;44;Female;16;Bank Transfer;North America;15/6/23
2997;Smartwatch;Electronics;131897;10;24;Male;15;Credit Card;North America;21/5/23
2998;Smartwatch;Electronics;12692;8;36;Female;27;PayPal;South America;10/7/23
2999;Tablet;Electronics;36252;8;64;Female;11;Debit Card;Europe;4/1/23
3000;Smartphone;Electronics;15613;9;34;Female;12;Credit Card;Asia;1/10/24
3001;Laptop;Electronics;75485;6;56;Male;18;Credit Card;Africa;22/10/23
3002;Smartwatch;Electronics;98913;7;60;Female;17;Debit Card;Asia;22/5/24
3003;Laptop;Electronics;24157;6;44;Female;23;Credit Card;North America;11/3/24
3004;Smartwatch;Electronics;14518;9;43;Male;13;Bank Transfer;Africa;7/10/24
3005;Tablet;Electronics;72491;5;21;Male;17;Credit Card;South America;26/8/23
3006;Smartphone;Electronics;18388;7;64;Male;13;Debit Card;South America;18/3/23
3007;Tablet;Electronics;77737;8;18;Female;17;Debit Card;North America;12/2/24
3008;Tablet;Electronics;97048;8;46;Female;11;Bank Transfer;Europe;3/1/23
